osm_type,osm_id,name,latitude,longitude
node,11357389030,ခရိုင်မီးသတ်,22.165503,94.13853
node,11357397614,မြို့နယ်မီးသတ်ဦးစီးဌာ,22.179056,94.137688
node,11243227563,Royangchhori Fire Service,22.179895,92.336413
way,1301897611,Fire station (unnamed),22.210883,96.10111
node,12058488662,မတ္တရာမီးသတ်ဌာန,22.210892,96.101258
way,497025073,Anowara Fire Station,22.224784,91.900978
node,12096634837,ဘန့်ဘွေးမီးသတ်,22.225512,94.99735
way,605153709,Fire Station,22.241044,97.405293
way,1487293919,Fire station (unnamed),22.243607,68.96131
node,11734389456,"Fire Station of Padma Oil Company Limited, Patenga, Chattogram",22.267495,91.810117
node,11734328286,"Karnafully fire service, M. A Aziz Rd, Chattogram",22.276709,91.787537
node,11618093216,"Kornophully Modern Fire Station, Chittagong-Anwara-Banshkhali Rd, Daulatpur, Chattogram",22.28849,91.868308
way,1068590923,Patya Fire Station,22.290646,91.985101
way,1068206474,CEPZ Fire Station,22.292892,91.781138
node,2344004347,Fire station (unnamed),22.300113,73.201638
node,11380836180,"Bandar Fire Station, Port Internal Rd, Chattogram",22.313397,91.801324
way,322435730,Vadiwadi Fire Sation,22.314729,73.166517
way,578416187,Fire station (unnamed),22.326919,69.85701
node,4452852889,မီးသတ်ဦးစီးဌာန,22.331,96.79604
way,694654447,နောင်ချို မီးသတ်ဦးစီးဌာန,22.331014,96.796052
node,11342853752,"Agrabad Fire Service Staff Quarter, Fire Service & Civil Defence, Chattogram",22.335089,91.813622
way,1068206472,Agrabad Fire Station,22.335291,91.813205
node,11342872608,"Bangladesh Fire Service and Civil Defense, Dewan Haat, Sheikh Mujib Rd, Chattogram",22.335363,91.812777
way,1089508853,লামারবাজার ফায়ার স্টেশন,22.335399,91.850391
way,321793270,Fire station (unnamed),22.34018,69.851263
way,1172752032,Baruipur Fire Station,22.341708,88.450106
way,321792373,Fire station (unnamed),22.345715,69.873682
way,1069580154,Chandanpura Fire Station,22.349947,91.83874
way,321959899,Fire station (unnamed),22.355443,69.887174
node,9422310866,Fire Station,22.364598,91.373171
way,323860643,Fire station (unnamed),22.375103,69.835876
way,1068777748,Boalkhali Fire Station,22.382766,91.923421
node,12250750380,"Myanmar Fire Service Department, Budalin",22.387121,95.147936
way,516803188,Bayazid Fire Service & Civil Defence,22.391916,91.811347
node,11786089827,Bayazid Fire Service & Civil Defence,22.391954,91.811395
node,2341954425,Fire Service and Civil Defense,22.392043,91.811371
node,5580070464,Bauphal Fire Station,22.4093,90.56893
way,322837436,Fire station (unnamed),22.426326,69.854695
way,321671312,Fire station (unnamed),22.432259,69.865433
node,6541779885,Usha fire brigade,22.501376,88.361766
way,517819305,Hathazari Fire Service হাটহাজারী ফায়ার সার্ভিস,22.503321,91.811281
way,172425257,Kalighat Fire Brigade,22.523293,88.343653
way,527792106,কুমিরা ফায়ার সার্ভিস স্টেশন,22.527394,91.702851
way,439113612,Fire Department Building,22.5324,92.892696
way,531626189,Raozan Fire Station রাউজান ফায়ার সার্ভিস ও সিভিল স্টেশন,22.534012,91.903136
node,4569759993,Fire station (unnamed),22.535655,97.034161
node,5714021822,Kyaukme Fire Station,22.535935,97.034103
node,5714021522,Fire station (unnamed),22.535965,97.034066
node,2813628983,West Bengal Fire Service HQ,22.557893,88.35487
way,358886929,Fire station (unnamed),22.568059,88.432726
way,359129222,Shibpur Fire Brigade,22.570447,88.326271
node,9567719217,C R Avenue Fire Station,22.577837,88.360628
relation,14226213,Manicktala Fire Station,22.583369,88.391694
way,527753780,"Fire Service and Civil Defense, Sitakund, Chittagong",22.607788,91.665477
node,2873924323,ফায়ার সার্ভিস ও সিভিল ডিফেন্স,22.617038,90.070443
node,1323840125,Fire station (unnamed),22.617342,97.300634
node,5776723114,Fire Service and Civil Defence Statio,22.649325,92.184971
way,827459241,Fire station (unnamed),22.649414,92.184908
way,1067409041,Baranagar Fire Station,22.652446,88.372335
node,14027258601,Uttarpara Fire Brigade,22.656004,88.349282
node,10961444605,မီးသတ်ဌာန ကျည်တောက်ပေါက်ရွာ,22.689336,96.01528
node,1740713596,Fire station (unnamed),22.691409,72.863991
way,636232108,Madhyamgram Fire Station,22.691767,88.466828
way,531216360,"Fatikchhari Fire Service & Civil Defence Station, Chittagong - Khagrachhari Rd, Chattogram",22.699359,91.788874
way,1111296924,বরিশাল ফায়ার সার্ভিস ও সিভিল ডিফেন্স,22.701732,90.374125
node,13922508893,"Fire Service and Civil Defence, Nazirpur",22.708036,89.971998
node,4954029196,Ywar Lel Mee Kin,22.729637,95.464095
way,1531956800,Serampore Fire Station,22.739534,88.351114
node,12189834601,"Fire Station, Pipariya",22.754244,78.350244
node,12873727429,မီးသတ်,22.772825,95.621822
way,636032962,Tutpara Fire Station,22.805089,89.570855
way,754823451,Babuganj Fire Se33rvice,22.815045,90.324915
way,527727351,উজিরপুর ফায়ার সার্ভিস,22.821301,90.240815
way,636032961,Khulna Divisional Fire Station,22.830962,89.546297
node,12544254924,Kabirhat Fire Service,22.838197,91.179805
way,1526450230,Ashokenagar Fire Station,22.845313,88.631097
way,636032960,Khalishpur Fire Station,22.858187,89.547168
node,9788202924,ফায়ার সার্ভিস ও সিভিল ডিফেন্স ষ্টেশন,22.859512,91.394786
way,547042154,Fire station (unnamed),22.870994,89.533188
node,5285867019,Fire station (unnamed),22.871013,89.533168
way,636032959,Daulatpur Fire Station,22.872449,89.519259
way,913700901,Fire Station Maidji,22.873546,91.095855
node,13929240872,তারকেশ্বর অগ্নিনির্বাপন পরিষেবা কেন্দ্র,22.882049,88.024627
way,1539423478,Arambagh Fire Station,22.906591,87.772081
way,1299546535,လားရှိုးခရိုင်မီးသတ်ဦးစီးမှူးရုံး,22.919045,97.748045
way,636032958,Khan Jahan Ali Fire Station,22.929625,89.485864
way,1304381066,ဇီးကုန်းမီးသတ်,22.930409,95.563428
node,5868611895,Zigon Fire Station,22.930449,95.563472
node,6125930197,Fire station (unnamed),22.937628,97.746046
node,4419888489,Lashio Gyi Fire Station,22.97288,97.761389
way,1553565826,Bopal Fire Station,23.012532,72.471548
node,11011114254,Bopal Fire Station,23.012538,72.471545
way,534840248,Noapara Fire Station নোয়াপাড়া ফায়ার স্টেশন,23.022523,89.406369
node,429410556,Bodakdev Fire Station,23.039812,72.516317
node,436106992,Memnagar Fire Station,23.045506,72.551001
way,229021982,Thaltej Fire Dpt.,23.053753,72.499106
way,1395129396,Sardar Vallabhbhai Patel International Airport Fire Station,23.077832,72.630547
way,1074780708,Fire station (unnamed),23.099273,88.547895
way,532686248,Jhikargacha Fire Station ঝিকরগাছা ফায়ার স্টেশন,23.104723,89.103006
way,432065216,Fire station (unnamed),23.107748,90.859851
way,531425078,Khagrachhari Fire Service খাগড়াছড়ি ফায়ার সার্ভিস,23.108088,91.970469
node,10105387883,মনোহরগঞ্জ ফায়ার স্টেশন (ফায়ার সার্ভিস ও সিভিল ডিফেন্স),23.148809,91.063658
way,1104331990,মনোহরগঞ্জ ফায়ার স্টেশন (ফায়ার সার্ভিস ও সিভিল ডিফেন্স),23.148844,91.063649
way,268890378,Fire Service,23.161163,89.209969
way,544503667,GIFT Fire Station,23.166325,72.683827
way,1183742847,New Fire Station,23.18241,80.051769
way,1183742846,Fire station (unnamed),23.182527,80.05172
way,979798522,Old Fire St.,23.184527,80.059827
way,1353849720,Fire station (unnamed),23.19876,90.456236
way,376238117,Fire station (unnamed),23.231464,77.458132
way,1283603358,"Tekerhat Port land cum river fire station, Fire station, Tekerhat",23.232777,90.023422
node,11909722802,"Tekerhat Port land cum river fire station, Fire station, Tekerhat",23.232875,90.02317
node,13931624157,Fire Fighting Headquarter Bhopal,23.238806,77.423128
node,1545194126,Fire station (unnamed),23.239127,69.68164
node,8294732968,Bankura Fire Station,23.239888,87.034874
relation,10123801,Fire Service and Civil Defence Station,23.242454,91.312833
node,10268919429,Fire Service and Civil Defence Station,23.242475,91.31265
way,890933048,Fire station (unnamed),23.313664,85.328216
node,11880916661,"Zajira Fire Station, Fire station, Zajira",23.327749,90.30322
way,1279860581,"Zajira Fire Station, Fire station, Zajira",23.327784,90.303183
node,3822901583,Fire station (unnamed),23.332046,86.362422
way,516914811,Jharkhand Fire Services HQ,23.344262,85.326777
node,3784862669,Barura Fire Station,23.379137,91.050978
way,812715585,Nabadwip Fire Service,23.398162,88.367247
way,1215553026,Fire station (unnamed),23.412902,98.644143
node,1620980063,Fire station (unnamed),23.463907,91.172291
node,2815355405,Chandina Fire Service,23.487503,90.995205
way,526388434,Daudkandi Fire Station দাউদকান্দি ফায়ার স্টেশন,23.531752,90.727147
way,533516180,Faridpur Fire Station ফরিদপুর ফায়ার স্টেশন,23.537151,89.654142
node,6757753082,Fire station (unnamed),23.538463,87.295119
way,533097135,Jhenaidah Fire Station ঝিনাইদহ ফায়ার স্টেশন,23.544068,89.165119
node,2407514251,Darsana Fire Station,23.546213,88.793689
way,533970610,Fire Service & Civil Defence ফায়ার সার্ভিস এন্ড সিভিল ডিফেন্স,23.604061,89.836075
node,4496283273,Mehsana Muncipalty fire cantrol room,23.60651,72.390229
node,10538924174,Gandacherra Fire Service,23.612972,91.819947
way,330071740,BANDAR FIRE STATION,23.615538,90.509382
way,536878508,Hazigonj Fire Station হাজীগঞ্জ ফায়ার স্টেশন,23.633369,90.51414
way,604532830,Muradnagar Fire Service & Civil Defense,23.638702,90.939239
way,1511568603,Bolpur Fire Station,23.67109,87.692791
node,7466818593,Asansol Fire Brigade,23.685537,86.976102
way,961102113,Asansol Fire Station,23.685549,86.976168
node,388311374,Keranigonj Fire Station,23.697645,90.345775
node,513000466,Kotowali Fire Station,23.706545,90.408857
node,415894873,Unknown,23.713972,90.498067
node,5233901522,Fire station (unnamed),23.721622,90.390323
node,11801232248,"Mosque of Bangladesh Fire Service & Civil Defence Headquarter, Kazi Alauddin Rd, Dhaka",23.722122,90.405918
way,499591431,Fire Service & Civil Defence,23.722684,90.405774
way,234114776,Fire Service & Civil Defence,23.722719,90.406321
way,463407071,Fire Service & Civil Defence,23.72444,90.371201
node,12025590730,Fire Service & Civil Defence Station,23.725081,90.37017
node,12043386528,Dhaka Inland Container Depot (ICD) Fire Station,23.725423,90.428561
node,6534986752,ফায়ার সার্ভিস ও সিভিল ডিফেন্স খিলগাঁও,23.746025,90.430784
way,936817748,Rajbari Fire Station,23.74701,89.64554
way,1129736047,Hazaribag Fire Station,23.747484,90.387093
way,450074515,Bangladesh Fire Service and Civil Defence,23.756518,90.372327
way,456595481,Fire station (unnamed),23.758565,90.373365
way,1531151893,বাংলাদেশ ফায়ার সার্ভিস এন্ড সিভিল ডিফেন্স,23.75862,90.373481
way,456595482,Fire station (unnamed),23.758655,90.373546
node,4524600092,Fire station (unnamed),23.764521,90.400623
node,5735414102,মেহেরপুর ফায়ার সার্ভিস,23.770533,88.641169
node,5622157049,Community Fire Response Team and Development Community,23.783387,90.411917
node,2419473509,Colombo Fire Station Head Office,23.788517,90.419798
way,323600522,Fire Service and Civil Defence Station Baridhara,23.79703,90.424352
relation,6655519,Fire Service and Civil Defence Training Complex,23.807693,90.36758
node,12553722574,"Fire Service and Civil Defence Station, Fire station",23.810165,90.130507
way,1137211166,Maharaj Ganj Bazar Fire Station,23.824996,91.285063
node,9231655517,Maharajgang,23.825449,91.285061
node,4386346523,Kurmitola Fire Station,23.826009,90.405856
node,12478305982,"Fire Service And Civil Defence Station - Savar, Fire station",23.82843,90.259011
way,542007984,Fire Service & Civil Defence Station - Savar ফায়ার সার্ভিস ও সিভিল ডিফেন্স স্টেশন - সাভার,23.828509,90.259161
way,718462920,ranirbazar fire station,23.828851,91.375941
node,6746947176,Ranirbazar fire service station,23.828958,91.375963
node,4365328107,Fire Fighting Instruments,23.829133,90.403042
node,5739367024,ႁူင်းၶေႇၾႆး ပွၵ်ႈ(6),23.832089,97.591651
node,2681745519,Fire station (unnamed),23.832437,91.269386
node,4796856928,ႁူင်းလူတ်ႉၶႄ ၾႆး မၢၼ်ႈဝဵင်းလူင်,23.833845,97.595233
way,1301592200,Rescue Fire Fighting Stationq,23.834235,90.413716
node,9903237709,Purbachal Fire Service & Civil Defence,23.839177,90.485791
way,1214808843,Purbachal Fire Service & Civil Defence,23.839266,90.485894
node,5304943490,"Fire Service & Civil Defence Station, Manikganj",23.851573,90.001725
way,490645040,Fire station (unnamed),23.852255,90.398539
node,3486588504,Fire Station HSIA,23.852394,90.398761
node,6754560852,Fire station (unnamed),23.858127,91.290615
node,12573911259,"Fire Service and Civil Defense Station, Fire station",23.889544,89.876957
way,1301592205,Tongi Fire Service and Civil Defence Stationq,23.889947,90.402237
way,1186047961,Fire station (unnamed),23.890096,91.24341
node,12087182126,ဝန်းသိုမီးသတ်,23.900855,95.691634
node,12468730304,"Modern Fire Service And Civil Defence Station, Fire station",23.922174,90.262867
way,375705231,Kandi Fire Station,23.949181,88.030421
node,12578737741,Fire Service and Civil Defense Station Daulatpur,23.965473,89.837309
node,12126672890,Fire Service And Civil Defence,23.977322,90.377012
node,8552402076,Fire station (unnamed),23.98286,85.375229
way,912876765,Fire Service,23.99856,89.236903
node,12350986515,"Konabari Fire Station, Fire station",24.0093,90.310089
node,5117009763,কালিয়াকৈর ফায়ার স্টেশন,24.060475,90.223707
node,12592806776,"Fire Service and Civil Defense Station, Fire station",24.065486,89.880058
node,7466314985,Bera Fire Service & Civil Defence,24.073293,89.611588
node,11210676391,ပင်လယ်ဘူး မီးသတ်,24.078516,95.369922
node,12373513913,"Fire Service And Civil Defense, Fire station",24.095846,90.138066
node,5172551430,Madhabpur Fire Station,24.099508,91.294924
node,11627396288,Fire service building,24.118854,90.567607
way,530197435,Baghabari Fire Station,24.130568,89.581873
node,12686461400,ကသာမြို့နယ်မီးသတ်စခန်း,24.174211,96.342269
node,12686461389,ကသာခရိုင်မီးသတ်စခန်း,24.181523,96.325643
node,7138539459,Fire station (unnamed),24.214777,94.303347
node,6634969790,Fire station (unnamed),24.222671,96.794836
node,11903077258,မိုးမောက် မီးသတ်ဦးစီးဌာန,24.245215,97.324362
node,4369050893,Fire station (unnamed),24.249335,97.34649
node,2798152374,Fire Service and Civil Defence,24.25061,89.919757
node,4245950808,ဗန်းမော်မီးသတ်,24.257538,97.225642
node,7092835178,Shayestaganj Fire Service & Civil Defence Station,24.268179,91.45247
way,532917518,Shayestaganj Fire Service & Civil Defence Station,24.268786,91.452279
way,497981641,Bangladesh Fire Service and Civil Defence,24.285613,89.697286
node,4871970248,Fire Service and Civil Defence,24.309224,91.7264
way,1170463228,"Fire Service & Civil Defense Station, Dhaka - Natore Hwy, Bonpara, Natore",24.31024,89.07821
node,3588044201,রাজশাহী ফায়ার সার্ভিস অ্যান্ড সিভিল ডিফেন্স,24.367307,88.589756
way,527497965,Fire Service and Civil Defence ফায়ার সার্ভিস ও সিভিল ডিফেন্স,24.367567,88.654952
way,499142538,Rajshahi Fire Service and Civil Defense,24.367611,88.589804
way,626875030,Habiganj Fire Service and Civil Defense,24.370649,91.416234
node,12397559755,"Kalihati Fire Station, Fire station",24.381928,89.982618
way,540946563,Bhaluka Fire Station,24.409799,90.398974
node,10839216804,"Fire Service and Civil Defense Station, Rajshahi - Dhaka Hwy, Natore",24.412027,88.991433
node,4561962405,Fire station (unnamed),24.412061,88.990779
way,862912687,德宏州消防支队,24.435948,98.594855
node,13844383501,Fire Service and Civil Defense ফায়ার সার্ভিস অ্যান্ড সিভিল ডিফেন্স,24.436166,90.778783
way,538463188,Moulvibazar Fire Service,24.482558,91.765904
node,10803592453,"Naldanga Upozila Fire Service Station, Naogaon Highway, Naldanga, Natore",24.494932,88.951151
node,12852981842,"Fire Service and Civil Defence, Fire station",24.532616,89.51259
way,538949748,Trishal Fire Station ত্রিশাল ফায়ার স্টেশন,24.56468,90.398623
way,1160796043,"Atrai Fire Service, Natore - Naogaon Hwy, Atrai, Naogaon",24.615244,88.97107
node,12944603480,"Nandigram Fire Station, Fire station",24.647355,89.240376
way,1285907440,Nandigram Fire Station,24.647418,89.240355
node,5868212538,Kendua Upazila Fire Service,24.65528,90.826386
node,12638189267,"Dhanbari Fire Service, Fire station",24.665782,89.957227
way,497980330,Fenchuganj Fire Station,24.678695,91.929489
way,1285902410,Dhunat Fire Station,24.679451,89.530891
way,529897428,Bangladesh Fire Service and Civil Defense বাংলাদেশ ফায়ার সার্ভিস ও সিভিল ডিফেন্স,24.685285,89.409916
node,12869846312,"Bangladesh Fire Service and Civil Defense, Fire station",24.685374,89.409921
way,1144323865,Shibganj Fire Service শিবগঞ্জে ফায়ার সার্ভিস,24.69025,88.157107
node,12596310775,Lalitpur Fire Station,24.691946,78.415293
way,528388080,শিবগঞ্জ ফায়ার সার্ভিস,24.692215,88.156749
way,312572471,Fire station (unnamed),24.717143,84.999561
node,6875219312,Madan Fire Service,24.719563,90.934861
node,5166969488,Osmani Nogor Fire Station,24.720666,91.751177
node,12211527599,Fire Service and Civil Defence Training Center,24.722179,90.400664
node,10779097219,"Raninagar Fire Service and Civil Defense Station,Raninagar, Naogaon-Natore Highway,Naogaon",24.742043,88.961229
way,788999102,Fire station (unnamed),24.760038,93.893338
node,12925609068,"Fire Service And Civil Defence Station, Fire station",24.768568,89.348217
node,4610106101,Sarishabari Fire Service And Civil Defence Station,24.770088,89.843626
node,2388196226,Fire Brigade,24.792561,93.002607
node,10947499224,Imphal Fire Station,24.804942,93.935377
way,529602450,Naogaon Fire Service & Civil Defence Station নওগাঁ ফায়ার সার্ভিস ও সিভিল ডিফেন্স স্টেশন,24.805512,88.95177
node,12165663057,Haseen Habib Trading (Pvt) Ltd,24.830443,67.071445
way,1284368601,"Fire Service & Civil Defense Station, Bogura.",24.831333,89.376077
node,4830025634,Beanibazar Fire Station,24.835311,92.161454
node,5133191784,Landhi Fire Station,24.842165,67.198918
way,1284782732,"Fire Service And Civil Defence Station, Kahaloo, Bogura",24.844071,89.268163
way,1484103674,Fire station (unnamed),24.858924,67.089184
node,5144995473,Manzoor Colony Fire Station,24.858977,67.089189
way,724176537,Saddar Fire Station,24.863672,67.029682
way,539949414,Mohanganj Fire Station. মোহনগঞ্জের ফায়ার স্টেশন।,24.87181,90.970419
way,1024380645,"Fire Service & Civil Defence Station, Gotatikor",24.875016,91.89165
way,1284367586,"Fire Service and Civil Defence Station, Gabtali",24.880141,89.458837
way,337536050,Fire station (unnamed),24.882087,90.735816
way,1284357571,Shariakandi Fire Station,24.882231,89.546598
node,12263988673,Madina CNG 2,24.883889,67.055051
node,4767920535,Shah Faisal Town Fire station,24.884804,67.14267
way,1175223031,Karsaz Fire Station,24.885744,67.096221
way,1089107238,Zakiganj Fire Service,24.887143,92.364818
way,1210135610,AKU Fire Station,24.893518,67.07685
way,1185602804,CAA Fire Station,24.901756,67.163245
node,4762522310,Gulshan-e-Iqbal Fire Station,24.913734,67.091135
node,12289972909,Gulshan-e-Iqbal Fire Station,24.914152,67.091573
node,12184399097,NAZIMABAD FIRE STATION,24.920823,67.032386
node,12692495931,"Jamalpur Fire Service And Civil Defense Station, Fire station",24.921166,89.951209
node,8042827935,Jamalpur Fire Service & Civil Defense,24.921304,89.951344
way,1154010111,"Mohadevpur Fire Station, Main Road, Mohadevpur, Naogaon",24.927696,88.7493
node,5087779613,Orangi Fire Station CDGK,24.936947,67.007417
node,12183980455,Sohrab Goth Fire Station,24.944594,67.083103
way,540114738,Phulpur Fire Service ফুলপুর ফায়ার সার্ভিস,24.959713,90.358361
way,1151944814,"Badalgachhi Fire Station, Badalgachhi, Naogaon",24.965759,88.89938
node,12782546756,"Nakla Upzilla Fire Station, Fire station",24.96579,90.185374
way,540354454,Nakla Upzilla Fire Station,24.965843,90.18497
node,13768969090,Malda Fire Brigade,25.005946,88.124745
way,1289843509,Kanaighat Fire Service Station,25.016896,92.252212
node,12819301737,"Fire Service and Civil Defense Station, Fire station",25.018756,90.024894
way,530997735,"Fire Service and Civil Defence Station, Patnitala, Naogaon",25.043743,88.75742
way,1284782731,"Fire Service & Civil Defence Station, Sonatola, Bogura",25.044268,89.490914
node,2304877345,Fire station (unnamed),25.082878,89.783579
way,540117698,Haluaghat Upazilla Fire Service and Difence হালুয়াঘাট উপজেলা ফায়ার সার্ভিস ও ডিফেন্স,25.107807,90.336288
way,1145551354,"Sapahar Fire Service Station, Shapahar - Patnitala Rd, Sapahar",25.118872,88.600594
way,356338238,Durgapur Fire Station,25.125611,90.685175
way,1147636329,"Dhamoirhat Fire Station, Dhamoirhat Bazar Road, Dhamoirhat",25.148201,88.838371
node,10222809619,Fire Brigade,25.16873,93.018977
way,1076141152,Bakshiganj Fire Service,25.173566,89.872454
node,8909040185,Fire station (unnamed),25.188853,73.448679
way,539772170,Fire Service And Civil Defence Station Ghoraghat,25.256038,89.253174
node,4499475491,Malik,25.25866,86.996773
node,11755384332,Fire station (unnamed),25.258786,91.734551
node,6247524986,မိုးကောင်းမီးသတ်,25.304554,96.940397
node,1081588354,Fire Brigade,25.373077,68.363795
node,5252043365,Hali Road Fire Station,25.376556,68.375035
node,9859999115,Birampur Fire Station,25.399616,88.985298
node,13037245440,"Fire Service and Civil Defence Station, Fire station",25.432164,89.306803
node,2301227533,Fire Station,25.447821,81.839889
way,525634561,Phulbari Fire Station ফুলবাড়ী ফায়ার স্টেশন,25.503815,88.943692
node,13045546687,"Mithapukur Fire Station, Fire station",25.548295,89.281219
node,8411203149,AIIMS Patna Firestation,25.559891,85.041172
node,12862184700,Kaliyaganj Fire Station,25.62727,88.322196
node,11744699156,Fire station (unnamed),25.667046,91.900519
way,1219954251,漾濞县森林消防中队,25.66751,99.9669
way,1456585133,Badarganj Fire Service and Civil Defence Station,25.668558,89.041307
way,1219954253,漾濞县消防救援大队,25.674512,99.965754
node,6255335872,Fire Brigade,25.713509,94.104079
way,438436629,Fire Service,25.747289,89.259088
way,386153715,Fire station (unnamed),25.760275,87.463905
way,540950474,Kaunia Fire Service Station কাউনিয়া ফায়ার সার্ভিস স্টেশন,25.769781,89.420544
node,12613224026,Chapra fire station,25.782026,84.762149
way,580868521,Kurigram Fire Service,25.809154,89.645705
node,13159581113,"Fire Service and Civil Defense Nilphamari, Fire station",25.941286,88.846732
node,4723581163,Fire station (unnamed),26.004469,79.453624
way,682629618,জলঢাকা ফায়ার সার্ভিস ও সিভিল ডিফেন্স স্টেশন,26.013872,89.013139
way,538924760,Thakurgaon Fire Station ঠাকুরগাঁও ফায়ার স্টেশন,26.029726,88.474523
way,1360324736,FIRE STATION,26.107032,84.495996
node,13167450877,"Debiganj Fire Service, Fire station",26.112755,88.75723
node,3381802068,Dimla Fire Station,26.160406,88.919394
way,1455130588,Basni Fire Station,26.230609,73.00719
node,11133587107,"Fire and Emergency Services Station, Raha",26.234028,92.526013
way,1063677898,Islampur Fire Station,26.254156,88.184808
way,1455131127,Shastri Nagar Fire Station,26.272333,73.002544
way,980095631,Fire station (unnamed),26.291776,78.228072
node,4506616174,Cooch Behar Fire Service,26.320336,89.45329
node,11907782293,မီးသတ်,26.324628,95.438938
node,2717151882,Fire Station,26.329747,94.531568
node,8377811524,Mekliganj Fire Brigade,26.345714,88.907358
node,13160145332,Kokrajhar Fire Station,26.392888,90.302215
way,975341590,FIRE STATION,26.484352,81.559192
node,7037458773,Golaghat Fire Brigade,26.498313,93.961008
node,10775939739,IIT Kanpur Fire Station,26.51195,80.230065
way,1354252177,Jalpaiguri Fire Station,26.515106,88.730657
node,8115471341,微型消防站,26.53721,99.896838
way,558281022,Siliguri Fire Station,26.70292,88.417402
node,8168454969,Matigara Fire Brigade Office,26.725292,88.385883
way,1171543422,Fire station (unnamed),26.72826,84.187014
way,1347716166,Maharishi Valmiki International Airport Fire Station,26.747553,82.152495
way,358944917,Jorhat Fire Station,26.754795,94.211426
node,12593221466,fire station,26.754843,83.372765
way,1023608102,Ayodhya City Fire Station,26.781132,82.17835
node,11974609608,Dharan Fire Fighter,26.801775,87.273416
node,2044163259,Fire station (unnamed),26.802044,84.500647
way,1124288529,Fire station (unnamed),26.812876,80.904464
way,1366169593,Police Fire Station,26.870075,80.907547
way,1497725901,Indira Nagar Fire Station,26.872701,80.984069
way,1453106116,Mal Fire Station,26.878385,88.74699
node,11968266506,Suwarna RM Fire Fighter,26.909868,85.02824
node,2596961786,Gas Well,26.927838,69.281676
node,4427339589,Fire station (unnamed),26.936952,75.757327
node,2596961700,Gas Well,26.957354,69.302577
way,1347725323,Donyi Polo Airport Fire Station,26.971531,93.640385
node,5265565022,Garamur fire & emergency services station,26.974781,94.157911
node,2596960398,Gas Well,26.98735,69.331145
node,2596959088,Gas Well,27.004456,69.312332
node,2114145168,Darjeeling Fire Station,27.023165,88.255068
way,349476874,Dali Fire Station,27.02317,88.25507
node,2596967295,Gas Well,27.043133,69.257629
way,349477597,Darjeeling Fire Station,27.043275,88.264769
node,2596966243,Gas Well,27.047747,69.292228
node,2596967220,Gas Well,27.047877,69.269358
node,2596966997,Gas Well,27.051288,69.278449
node,10248419033,Fire station (unnamed),27.062827,88.463512
node,2596967403,Gas Well,27.070836,69.299671
node,10243715009,Fire station (unnamed),27.072557,89.879414
way,357361706,Fire Station,27.107268,93.69367
node,2596950742,Gas Well,27.147768,69.25178
node,2596951583,Gas Well,27.148857,69.226267
way,1260676192,Fire station (unnamed),27.166378,88.36424
node,3759834557,Fire station (unnamed),27.175087,77.99951
way,1258330543,Fire station (unnamed),27.178243,75.718997
node,4925330240,Singtam firestation,27.233032,88.498947
node,8058855486,Gangtok fire station,27.332104,88.613987
way,83797865,Fire station (unnamed),27.356413,95.319443
way,1153904258,Airport Emergency Services,27.408116,89.419951
node,4539827094,Fire station (unnamed),27.459908,89.642935
node,11930199270,fire station,27.460249,89.642893
node,13140741227,Fire station (unnamed),27.475522,77.336428
node,4275697996,Fire station (unnamed),27.514796,83.595789
way,1212764572,जुद्ध बारुण यन्त्र,27.671106,85.420131
way,177582761,Phulchowk Fire Station,27.675535,85.314972
way,72008538,Fire station (unnamed),27.692821,68.872992
way,211751501,Fire station (unnamed),27.696268,85.36118
node,12596061770,sravsti fire police,27.707329,81.908483
node,9722113225,Fire station (unnamed),27.73176,85.365543
node,1679203242,Fire station (unnamed),27.739373,86.712289
way,1226507299,香格里拉市消防救援大队,27.796536,99.707007
node,3546863558,Jonai Fire Service Station,27.82244,95.230042
way,1472098444,迪庆藏族自治州消防支队,27.830204,99.714499
node,4367704790,Fire station (unnamed),27.911413,85.141272
node,5377584576,Kusamba Devi Glass House,28.067353,81.635872
way,552964243,Fire station (unnamed),28.101047,81.669381
node,11693022646,Fire station (unnamed),28.115353,75.389332
node,9763352317,तुलसीपुर दमकल,28.130969,82.298117
node,13386524883,Fire station (unnamed),28.17595,77.614388
way,422627119,Fire station (unnamed),28.18683,84.01746
way,506424190,Fire Brigade,28.210012,83.990476
way,143698431,NIT Faridabad Fire Station,28.390052,77.305591
way,1554048069,Fire station (unnamed),28.39773,85.326632
node,332066858,Sushant Lok Fire Station,28.463707,77.072964
way,152007422,Fire station (unnamed),28.496035,77.06393
way,414134628,Fire Station 1,28.548243,77.094762
way,1426212239,Fire Station Nehru Place,28.54925,77.256732
way,1429449939,Indira Gandhi International Airport Fire Station,28.566569,77.09878
node,1114871812,Fire Station,28.568567,77.184312
node,14017793403,Fire Station Mathura Road,28.572523,77.257487
node,372717372,Fire station (unnamed),28.572801,77.166982
way,1381376816,Safdarjung Fire Station,28.586333,77.213313
node,9263241345,Birendranagar -Damkal,28.595491,81.623096
node,4438230893,Sector 6 Fire Station,28.597318,77.064024
node,5136715532,Fire Station Chanakyapuri,28.602644,77.190365
way,217457954,Fire station (unnamed),28.61226,76.976766
node,6507760867,Fire station (unnamed),28.614703,86.143807
way,1065558131,Fire station (unnamed),28.617079,77.309231
